dataset.train,dataset.test,nsamples.test,strata,pearson,spearman,cor_success,rmse,mae,coeff_det,ndcg10,ndcg20,ndcg50,ndcg100,time_per_fold,nsamples.train,regressor,markers,extra_covariates,repetition,folds
DaysToFlowering2 split=9 train,DaysToFlowering2 split=9 test,93,no_strata,0.797067507511356,0.837019491798329,1,16.0413233296008,11.3959387318831,0.629593939878757,0.876632880706329,0.871530648980827,0.950482328627055,0.969981242955268,6.53299999999945,838,KIN GBLUP,NA,,5,0
DaysToFlowering2 split=9 train,DaysToFlowering2 split=9 test,93,no_strata,0.797768460839103,0.832349156998471,1,15.9906375968473,11.4152193557395,0.63193098422702,0.855964133442377,0.868683319699441,0.947000794272352,0.968486700999316,51.2470000000003,838,KIN RKHS,NA,,5,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.810487415791161,0.793219859141273,1,15.323384666315,11.7404943066925,0.650055665213349,0.928972906134777,0.934374157052782,0.94407408470475,0.979749802976662,6.2559999999994,830,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.812003613008954,0.791996330079562,1,15.3131755358158,11.7840854395526,0.650521807300916,0.928972906134777,0.934375259139352,0.945108073105952,0.979704214343318,50.5129999999999,830,KIN RKHS,NA,,1,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.810487415791161,0.793219859141273,1,15.323384666315,11.7404943066925,0.650055665213349,0.928972906134777,0.934374157052782,0.94407408470475,0.979749802976662,6.31999999999971,830,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.809998566251484,0.790019286168872,1,15.3738080232946,11.8292444256385,0.647748811922655,0.928972906134777,0.918870948658017,0.941356354035037,0.979580495148122,50.6390000000001,830,KIN RKHS,NA,,2,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.810487415791161,0.793219859141273,1,15.323384666315,11.7404943066925,0.650055665213349,0.928972906134777,0.934374157052782,0.94407408470475,0.979749802976662,6.27599999999984,830,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.809684374105981,0.786856015911767,1,15.3893336466258,11.8292567906617,0.647036993391031,0.928972906134777,0.934512793822735,0.945025083890946,0.979570666786307,49.8759999999993,830,KIN RKHS,NA,,3,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.810487415791161,0.793219859141273,1,15.323384666315,11.7404943066925,0.650055665213349,0.928972906134777,0.934374157052782,0.94407408470475,0.979749802976662,6.16400000000067,830,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.809345156102448,0.786833634282589,1,15.4025417602166,11.8740246587321,0.646430862392125,0.928972906134777,0.934272858583501,0.94493424238031,0.979506485113375,50.9200000000001,830,KIN RKHS,NA,,4,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.810487415791161,0.793219859141273,1,15.323384666315,11.7404943066925,0.650055665213349,0.928972906134777,0.934374157052782,0.94407408470475,0.979749802976662,6.14399999999932,830,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=1 train,DaysToFlowering3 split=1 test,93,no_strata,0.809603638340385,0.782730335600024,1,15.3764048348894,11.8388448274654,0.647629803382644,0.928972906134777,0.934272858583501,0.941059252318771,0.979351527304764,50.7689999999993,830,KIN RKHS,NA,,5,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.809711530990736,0.808007090876116,1,14.3367499534222,10.2439056700389,0.653564119663481,0.850698241671018,0.882724969243629,0.9387493264204,0.968199812258953,6.3070000000007,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.811753846366192,0.806411838100058,1,14.2672119355366,10.3025049601944,0.656916628583333,0.850698241671018,0.892538444395865,0.937908657070148,0.96753825951718,50.0169999999998,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.809711530990736,0.808007090876116,1,14.3367499534222,10.2439056700389,0.653564119663481,0.850698241671018,0.882724969243629,0.9387493264204,0.968199812258953,6.36499999999978,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.812277625585126,0.807066893587811,1,14.2495140422685,10.3071814804109,0.657767262466696,0.850698241671018,0.88314705329114,0.938045040560035,0.967635177208248,49.384,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.809711530990736,0.808007090876116,1,14.3367499534222,10.2439056700389,0.653564119663481,0.850698241671018,0.882724969243629,0.9387493264204,0.968199812258953,6.04300000000057,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.811874883474429,0.807937732059766,1,14.2596780722263,10.264392930884,0.657278866250164,0.856465490324647,0.885877046745905,0.941562198726202,0.969693449095745,49.6689999999999,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.809711530990736,0.808007090876116,1,14.3367499534222,10.2439056700389,0.653564119663481,0.850698241671018,0.882724969243629,0.9387493264204,0.968199812258953,6.42000000000007,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.812705168788355,0.809679409003674,1,14.2307478151654,10.2207583090088,0.658668091530778,0.850698241671018,0.882296587250982,0.936870100208212,0.968133366646822,50.1489999999994,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.809711530990736,0.808007090876116,1,14.3367499534222,10.2439056700389,0.653564119663481,0.850698241671018,0.882724969243629,0.9387493264204,0.968199812258953,6.17099999999937,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=10 train,DaysToFlowering3 split=10 test,92,no_strata,0.81324355005069,0.808461776449968,1,14.212855904994,10.174730825092,0.659525845571012,0.850698241671018,0.893268213228124,0.937773330182895,0.967894042834537,49.973,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.851795168045772,0.851883214010415,1,15.1523532286144,10.6200903677124,0.711607982190946,0.899623220615684,0.908745043314106,0.953613642033006,0.976609975819017,6.4340000000002,830,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.8569244893571,0.860022605761465,1,15.0084157544985,10.5982608102749,0.717061030575232,0.899623220615684,0.909007380309631,0.961053277967457,0.977100552088989,50.0720000000001,830,KIN RKHS,NA,,1,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.851795168045772,0.851883214010415,1,15.1523532286144,10.6200903677124,0.711607982190946,0.899623220615684,0.908745043314106,0.953613642033006,0.976609975819017,6.07400000000052,830,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.856644636840725,0.863327601678711,1,15.034404890564,10.6248915886293,0.71608028668404,0.899623220615684,0.909007380309631,0.9611823668936,0.977223164601373,50.3159999999998,830,KIN RKHS,NA,,2,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.851795168045772,0.851883214010415,1,15.1523532286144,10.6200903677124,0.711607982190946,0.899623220615684,0.908745043314106,0.953613642033006,0.976609975819017,6.20600000000013,830,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.854889296826177,0.859522753105809,1,15.1090909158229,10.6536886388419,0.713252438905492,0.899623220615684,0.90872448209555,0.960875359202572,0.976916117530827,50.9949999999999,830,KIN RKHS,NA,,3,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.851795168045772,0.851883214010415,1,15.1523532286144,10.6200903677124,0.711607982190946,0.899623220615684,0.908745043314106,0.953613642033006,0.976609975819017,6.26999999999953,830,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.854058795616286,0.856762372768606,1,15.1408036036397,10.6945268235108,0.712047458511313,0.899623220615684,0.908960691457966,0.960753205322908,0.97685193299127,50.5590000000002,830,KIN RKHS,NA,,4,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.851795168045772,0.851883214010415,1,15.1523532286144,10.6200903677124,0.711607982190946,0.899623220615684,0.908745043314106,0.953613642033006,0.976609975819017,6.12599999999929,830,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=2 train,DaysToFlowering3 split=2 test,93,no_strata,0.855094873083063,0.858440982433122,1,15.0890738270777,10.6478928709463,0.714011723395202,0.899623220615684,0.908723327395884,0.960854462651456,0.976897624488375,50.0949999999993,830,KIN RKHS,NA,,5,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.833741947837694,0.816451682898589,1,13.1232332775718,10.0133842995899,0.691358607813239,0.945875999502472,0.915168021845174,0.954938887749803,0.979986047613926,6.11500000000069,830,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.832758837504432,0.814340388592586,1,13.1853089562559,10.0526297392852,0.68843182340806,0.946140599278305,0.915253380718359,0.954985073112209,0.979992981530154,49.79,830,KIN RKHS,NA,,1,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.833741947837694,0.816451682898589,1,13.1232332775718,10.0133842995899,0.691358607813239,0.945875999502472,0.915168021845174,0.954938887749803,0.979986047613926,6.08700000000044,830,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.831582118541636,0.815392305543634,1,13.2181050890551,10.1307226975504,0.686879953921436,0.946140599278305,0.915412563528441,0.955025406918017,0.980044350375023,49.5529999999999,830,KIN RKHS,NA,,2,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.833741947837694,0.816451682898589,1,13.1232332775718,10.0133842995899,0.691358607813239,0.945875999502472,0.915168021845174,0.954938887749803,0.979986047613926,6.15099999999984,830,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.831836587964564,0.811132414912088,1,13.2139954330496,10.0912733643312,0.687074628668908,0.946140599278305,0.91556787235052,0.954941558260893,0.979905114570869,50.3090000000002,830,KIN RKHS,NA,,3,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.833741947837694,0.816451682898589,1,13.1232332775718,10.0133842995899,0.691358607813239,0.945875999502472,0.915168021845174,0.954938887749803,0.979986047613926,6.17800000000079,830,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.834019737878406,0.820502682220707,1,13.1429209973586,10.0423406196622,0.690431853999801,0.946140599278305,0.910508493630673,0.956648843580978,0.980042360254644,50.9660000000003,830,KIN RKHS,NA,,4,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.833741947837694,0.816451682898589,1,13.1232332775718,10.0133842995899,0.691358607813239,0.945875999502472,0.915168021845174,0.954938887749803,0.979986047613926,6.09100000000035,830,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=3 train,DaysToFlowering3 split=3 test,93,no_strata,0.832382295010878,0.81388530395419,1,13.1960893836319,10.0727022467861,0.687922133233986,0.946140599278305,0.910504619642671,0.954873155647462,0.979929683742414,50.3779999999997,830,KIN RKHS,NA,,5,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815314657696016,0.812952745079758,1,15.0169534458703,11.6292429991059,0.663384984292132,0.913252111555287,0.925684297517857,0.952737103194,0.981620909514365,6.27199999999993,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815896952066835,0.813677137052964,1,15.016697023572,11.6493399527036,0.663396479947269,0.933683175215249,0.9283676456216,0.953981252532944,0.982582914390055,49.7370000000001,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815314657696016,0.812952745079758,1,15.0169534458703,11.6292429991059,0.663384984292132,0.913252111555287,0.925684297517857,0.952737103194,0.981620909514365,6.36899999999969,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.816396668982674,0.813769612624012,1,15.0019955661985,11.6376518321557,0.664055231995679,0.933683175215249,0.928047207807353,0.953577670151082,0.982672800930999,50.2209999999995,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815314657696016,0.812952745079758,1,15.0169534458703,11.6292429991059,0.663384984292132,0.913252111555287,0.925684297517857,0.952737103194,0.981620909514365,6.45299999999952,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.816420561104523,0.815665361830489,1,15.0008642194712,11.6092534794823,0.664105899346034,0.916628669553247,0.92710597133057,0.953722576388483,0.982274620046998,49.8989999999994,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815314657696016,0.812952745079758,1,15.0169534458703,11.6292429991059,0.663384984292132,0.913252111555287,0.925684297517857,0.952737103194,0.981620909514365,6.31999999999971,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815481612777141,0.814987207642806,1,15.0296163105427,11.6705172437671,0.662817051846821,0.943566647359064,0.928529471825782,0.954450656038415,0.982938379152566,49.8270000000002,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.815314657696016,0.812952745079758,1,15.0169534458703,11.6292429991059,0.663384984292132,0.913252111555287,0.925684297517857,0.952737103194,0.981620909514365,6.29300000000057,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=4 train,DaysToFlowering3 split=4 test,92,no_strata,0.819343661846157,0.814093277122679,1,14.9002022983397,11.5856219913011,0.668598747180638,0.916883763332482,0.927387717264391,0.953088711098489,0.982341800993649,50.6869999999999,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.864936105000893,0.887635298133589,1,13.8981724087439,10.1597286680401,0.730243957474245,0.906717552127479,0.924130498978546,0.958076325020464,0.978731825863041,6.34500000000025,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.863465167751142,0.886695104468262,1,14.0452432861543,10.3522890390065,0.724504617294751,0.906717552127479,0.923650918178728,0.957638721882195,0.978412820756633,50.0199999999995,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.864936105000893,0.887635298133589,1,13.8981724087439,10.1597286680401,0.730243957474245,0.906717552127479,0.924130498978546,0.958076325020464,0.978731825863041,6.13299999999981,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.863872064214473,0.88814392749352,1,14.022901027547,10.3192270682322,0.72538040040839,0.906717552127479,0.9238249943663,0.958063320727958,0.978722513497284,49.701,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.864936105000893,0.887635298133589,1,13.8981724087439,10.1597286680401,0.730243957474245,0.906717552127479,0.924130498978546,0.958076325020464,0.978731825863041,6.09200000000055,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.865669216324016,0.886440789788297,1,13.9525177976345,10.2769456056024,0.728130203411747,0.906717552127479,0.92376516956695,0.957718040772085,0.978473354342146,50.7890000000007,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.864936105000893,0.887635298133589,1,13.8981724087439,10.1597286680401,0.730243957474245,0.906717552127479,0.924130498978546,0.958076325020464,0.978731825863041,6.39999999999964,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.862532674843666,0.882387167919759,1,14.0776981627566,10.3563214211115,0.723229951015689,0.906717552127479,0.923784733281793,0.957231849125105,0.978076823667376,50.6930000000002,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.864936105000893,0.887635298133589,1,13.8981724087439,10.1597286680401,0.730243957474245,0.906717552127479,0.924130498978546,0.958076325020464,0.978731825863041,6.15899999999965,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=5 train,DaysToFlowering3 split=5 test,92,no_strata,0.863525456923021,0.886510148337379,1,14.0286986618656,10.3240932981376,0.725153275772714,0.906717552127479,0.923650918178728,0.957579949125707,0.978391564585514,53.1669999999995,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798310615231648,0.797663406035225,1,15.7065548144796,11.2505238863935,0.635187839703169,0.896864875120588,0.921500549224764,0.939426578750516,0.975755283130368,7.31400000000031,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.800197774434155,0.797894599417069,1,15.6682797009131,11.2766218137207,0.636963685981507,0.897836569764129,0.911119090370815,0.939876434051734,0.976049162537001,56.692,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798310615231648,0.797663406035225,1,15.7065548144796,11.2505238863935,0.635187839703169,0.896864875120588,0.921500549224764,0.939426578750516,0.975755283130368,6.17000000000007,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.796710394141956,0.796676980939361,1,15.7822357797771,11.3191461645338,0.631663724628332,0.897655154662486,0.910586918684809,0.939133907329605,0.975506364572693,50.5169999999998,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798310615231648,0.797663406035225,1,15.7065548144796,11.2505238863935,0.635187839703169,0.896864875120588,0.921500549224764,0.939426578750516,0.975755283130368,6.19999999999982,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.79754184252494,0.801855712692648,1,15.7582293640618,11.3331846883433,0.632783427659507,0.897655154662486,0.910502127117927,0.939557930223828,0.975616358236239,50.2869999999994,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798310615231648,0.797663406035225,1,15.7065548144796,11.2505238863935,0.635187839703169,0.896864875120588,0.921500549224764,0.939426578750516,0.975755283130368,6.1929999999993,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.797523470570295,0.79795625098556,1,15.756460556159,11.3599845883836,0.632865860667188,0.896864875120588,0.910450711448484,0.939104310072712,0.975502224797452,50.2699999999995,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798310615231648,0.797663406035225,1,15.7065548144796,11.2505238863935,0.635187839703169,0.896864875120588,0.921500549224764,0.939426578750516,0.975755283130368,6.18399999999929,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=6 train,DaysToFlowering3 split=6 test,92,no_strata,0.798324863864911,0.797308909516399,1,15.7373098736209,11.3226143358402,0.633757761053619,0.897411644569158,0.910658101407907,0.939415268714128,0.975775553732608,51.2250000000004,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794925549308333,0.799352651902623,1,15.7673479589939,11.693623803793,0.630813191649282,0.902582323717304,0.884812341153847,0.946542984741122,0.971895713769095,6.08399999999983,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.795724146334349,0.799275586551122,1,15.7586921585161,11.7600142706059,0.631218425327666,0.903045922825212,0.887246423989533,0.947062817394346,0.97228018749844,49.3850000000002,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794925549308333,0.799352651902623,1,15.7673479589939,11.693623803793,0.630813191649282,0.902582323717304,0.884812341153847,0.946542984741122,0.971895713769095,6.2470000000003,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794887723791927,0.798188965094967,1,15.7829447946118,11.7178808648508,0.630082441758427,0.903045922825212,0.886701833210553,0.944414677945657,0.972027248967871,49.335,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794925549308333,0.799352651902623,1,15.7673479589939,11.693623803793,0.630813191649282,0.902582323717304,0.884812341153847,0.946542984741122,0.971895713769095,6.30400000000009,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794473985656609,0.797703453380514,1,15.7982759959911,11.7577931653964,0.629363433343857,0.902582323717304,0.892123415547224,0.946402903811084,0.971824184151019,50.0420000000004,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794925549308333,0.799352651902623,1,15.7673479589939,11.693623803793,0.630813191649282,0.902582323717304,0.884812341153847,0.946542984741122,0.971895713769095,6.30500000000029,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.795417927774513,0.800978730819281,1,15.762339601663,11.7032047298539,0.631047692188066,0.902582323717304,0.887331839590909,0.947188766062465,0.972401565171893,50.2579999999998,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.794925549308333,0.799352651902623,1,15.7673479589939,11.693623803793,0.630813191649282,0.902582323717304,0.884812341153847,0.946542984741122,0.971895713769095,6.15700000000015,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=7 train,DaysToFlowering3 split=7 test,92,no_strata,0.79675856508044,0.800585697526629,1,15.7205885877409,11.734433572145,0.632999652649228,0.903045922825212,0.887924515839361,0.947452415082459,0.972576735658737,50.3190000000004,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.784972001921645,0.795491764088612,1,16.0345855559074,12.3143058487336,0.611996022349858,0.910467799550624,0.919750265445575,0.940604581329095,0.970504812857938,6.15799999999945,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.782987052546736,0.790906464019513,1,16.1159052531059,12.4395996504463,0.608050504074026,0.890080763776777,0.916979407843889,0.933576931393309,0.968966011904581,50.1440000000002,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.784972001921645,0.795491764088612,1,16.0345855559074,12.3143058487336,0.611996022349858,0.910467799550624,0.919750265445575,0.940604581329095,0.970504812857938,6.14499999999953,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.783317723084486,0.794674887101512,1,16.1077280227596,12.4294414876053,0.608448154486575,0.908434733591459,0.918182863475905,0.939606060968283,0.969715915521122,49.9629999999997,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.784972001921645,0.795491764088612,1,16.0345855559074,12.3143058487336,0.611996022349858,0.910467799550624,0.919750265445575,0.940604581329095,0.970504812857938,6.16200000000117,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.783478984621024,0.792362971100286,1,16.1013428424557,12.405851923993,0.608758519001898,0.892145318518894,0.918355195203169,0.937835049833857,0.969665750738511,49.4770000000008,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.784972001921645,0.795491764088612,1,16.0345855559074,12.3143058487336,0.611996022349858,0.910467799550624,0.919750265445575,0.940604581329095,0.970504812857938,6.15699999999924,831,KIN GBLUP,NA,,4,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.783860895262885,0.791923707060053,1,16.097542177188,12.4377666544057,0.608943199549936,0.891207245065902,0.917717043401051,0.932826113107687,0.969386033144702,49.8979999999992,831,KIN RKHS,NA,,4,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.784972001921645,0.795491764088612,1,16.0345855559074,12.3143058487336,0.611996022349858,0.910467799550624,0.919750265445575,0.940604581329095,0.970504812857938,6.15399999999863,831,KIN GBLUP,NA,,5,0
DaysToFlowering3 split=8 train,DaysToFlowering3 split=8 test,92,no_strata,0.785373512815605,0.795222040555135,1,16.0487120633172,12.3592379606457,0.611312056369542,0.890780117251219,0.917431385258099,0.937402514417925,0.969390132268246,50.0850000000009,831,KIN RKHS,NA,,5,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857618796127,0.886939165970631,1,14.1553827832005,10.5190564437761,0.718758030496947,0.883427007968231,0.895740689778296,0.956718026585759,0.972231901728612,6.15300000000025,831,KIN GBLUP,NA,,1,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.856009952716211,0.883702471096942,1,14.281766353181,10.6241189622388,0.713713583428746,0.88316575961655,0.887060710494165,0.956778829481373,0.972018896575921,49.7659999999996,831,KIN RKHS,NA,,1,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857618796127,0.886939165970631,1,14.1553827832005,10.5190564437761,0.718758030496947,0.883427007968231,0.895740689778296,0.956718026585759,0.972231901728612,6.09299999999894,831,KIN GBLUP,NA,,2,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857171636355304,0.888102834841885,1,14.2491920227166,10.6032046697029,0.715018037381232,0.881461004637649,0.885959261039928,0.955836843006232,0.971581648562416,50.1679999999997,831,KIN RKHS,NA,,2,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857618796127,0.886939165970631,1,14.1553827832005,10.5190564437761,0.718758030496947,0.883427007968231,0.895740689778296,0.956718026585759,0.972231901728612,6.20800000000054,831,KIN GBLUP,NA,,3,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.856196824700554,0.88434981007168,1,14.3041591264228,10.6406625220656,0.712815126971369,0.881461004637649,0.885985518939551,0.955952404205205,0.971604069853899,49.5669999999991,831,KIN RKHS,NA,,3,0
DaysToFlowering3 split=9 train,DaysToFlowering3 split=9 test,92,no_strata,0.857618796127,0.886939165970631,1,14.1553827832005,10.5190564437761,0.718758030496947,0.883427007968231,0.895740689778296,0.956718026585759,0.972231901728612,6.23199999999997,831,KIN GBLUP,NA,,4,0
